gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Zm00001d022180,Zm00001d022180,3.96792278979591e-191,2.67041203753265e-186,0.733,0.512,0.221,0.610873389132541,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d053635,Zm00001d053635,1.02186976058472e-189,6.877183488735189e-185,0.706,0.46,0.246,0.520873229484801,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d042525,OLI7,6.66341552056982e-189,4.48447864534349e-184,0.757,0.567,0.19,0.633789592519744,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d012598,Zm00001d012598,1.56525066565362e-187,1.05341369798488e-182,0.695,0.45,0.245,0.633626176153116,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d045000,Zm00001d045000,2.42754774625362e-186,1.63373963322869e-181,0.681,0.424,0.257,0.50759875445042,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d008245,Zm00001d008245,5.481800053205159e-185,3.68925143580708e-180,0.705,0.49,0.215,0.571386675547798,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d046583,Zm00001d046583,2.43143907950891e-183,1.63635850050949e-178,0.715,0.482,0.233,0.546877312656453,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d044287,emb2386,1.1922635731726701e-181,8.02393384745204e-177,0.73,0.532,0.198,0.647850454037808,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d048382,Zm00001d048382,1.4353217266336098e-178,9.65971522024419e-174,0.706,0.475,0.231,0.596119264778669,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d013086,PFL,1.61572627790691e-176,1.08738378503135e-171,0.695,0.45,0.245,0.529923979509156,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d044027,Zm00001d044027,1.02403825542766e-172,6.891777459028149e-168,0.681,0.413,0.268,0.516781445493477,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d028816,Zm00001d028816,1.9191466740785102e-169,1.29158571165484e-164,0.834,0.655,0.179,0.672571705653065,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d009653,Zm00001d009653,3.2802459681390096e-168,2.20760553655756e-163,0.685,0.437,0.248,0.500750762639913,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d048307,Zm00001d048307,5.054470519312359e-168,3.40165865949722e-163,0.64,0.382,0.258,0.523227795899387,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d029543,Zm00001d029543,1.77101675480945e-165,1.1918942759867599e-160,0.699,0.469,0.23,0.514611880532672,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d033301,TOM6,2.5767548937082e-165,1.7341560434656198e-160,0.685,0.453,0.232,0.507924737980694,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d028807,Zm00001d028807,4.8029706963854e-165,3.23239927866737e-160,0.753,0.578,0.175,0.546821087719054,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d036959,Zm00001d036959,2.57991814164211e-162,1.73628490932514e-157,0.763,0.602,0.161,0.550254230217534,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d041246,GRP8,2.9172096139124e-162,1.96328207016305e-157,0.81,0.672,0.138,0.519964313368534,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d037479,Zm00001d037479,2.6728553287322198e-160,1.79883163623679e-155,0.733,0.543,0.19,0.573869778979922,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d026278,Zm00001d026278,8.35504714814247e-158,5.62294673069988e-153,0.732,0.502,0.23,0.511053351044365,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d022134,Zm00001d022134,1.81668383172247e-157,1.2226282187492202e-152,0.769,0.606,0.163,0.561080877588551,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d024960,Zm00001d024960,4.07045742068532e-157,2.7394178441212204e-152,0.676,0.46,0.216,0.824425974022138,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d037877,Zm00001d037877,3.01324519914788e-156,2.02791401902653e-151,0.728,0.525,0.203,0.50797212249972,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d028815,MLP34,1.1980445764200399e-147,8.06283999930686e-143,0.861,0.701,0.16,0.519035107456732,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d044908,Zm00001d044908,1.75824975627259e-144,1.18330208597145e-139,0.796,0.577,0.219,0.572587390193492,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d011081,ATB5-B,3.48909738820731e-138,2.34816254226352e-133,0.803,0.64,0.163,0.559345653308654,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d007800,ATH4,1.59052446180039e-124,1.07042296279166e-119,0.8,0.6,0.2,0.593375561072573,Root pith,zea_mays->PO:0009005->PO:0020124->PO:0005040,zea_mays,Root,SRP145013
Zm00001d047117,Zm00001d047117,0.0,0.0,0.961,0.562,0.399,2.85600388572075,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d047114,Zm00001d047114,0.0,0.0,0.749,0.172,0.577,2.45161162657044,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d017508,AZI5,0.0,0.0,0.596,0.089,0.507,2.28173196347549,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d026163,Zm00001d026163,0.0,0.0,0.804,0.215,0.589,2.28169446848525,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d029859,ELP,0.0,0.0,0.727,0.152,0.575,1.99671766867324,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d026162,CWLP,0.0,0.0,0.609,0.106,0.503,1.94769306848362,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d047113,Zm00001d047113,0.0,0.0,0.582,0.088,0.494,1.91610114197042,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d022457,ATPCA,0.0,0.0,0.531,0.175,0.356,1.68511699636992,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d043047,AT-EXP10,0.0,0.0,0.588,0.231,0.357,1.63210733794462,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d051362,DELTA-TIP2,0.0,0.0,0.927,0.612,0.315,1.58772635984663,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d030199,Zm00001d030199,0.0,0.0,0.46,0.108,0.352,1.56536043447984,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d040029,Zm00001d040029,0.0,0.0,0.944,0.761,0.183,1.54691623572907,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d047116,Zm00001d047116,0.0,0.0,0.424,0.057,0.367,1.54409110372378,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d019565,PIP2C,0.0,0.0,0.679,0.232,0.447,1.52792916918788,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d027652,GAMMA-TIP,0.0,0.0,0.889,0.575,0.314,1.47808877011702,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d017494,EXPB4,0.0,0.0,0.429,0.096,0.333,1.47760074541459,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d052264,Zm00001d052264,0.0,0.0,0.696,0.382,0.314,1.47527563744511,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d026177,GAMMA-TIP2,0.0,0.0,0.689,0.257,0.432,1.42998800676966,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d018704,Zm00001d018704,0.0,0.0,0.519,0.181,0.338,1.41191698445909,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d008548,Zm00001d008548,0.0,0.0,0.391,0.164,0.227,1.3493051505053,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d040028,LCR18,0.0,0.0,0.931,0.734,0.197,1.33934386315182,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d017526,PIP1C,0.0,0.0,0.789,0.452,0.337,1.29047171804808,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d020958,Zm00001d020958,0.0,0.0,0.66,0.187,0.473,1.25178356004349,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d007753,SAP1,0.0,0.0,0.785,0.555,0.23,1.23356668854496,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d002690,PIP1,0.0,0.0,0.855,0.432,0.423,1.21459155837291,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d018031,EXP15,0.0,0.0,0.474,0.194,0.28,1.20610588327946,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d044677,Zm00001d044677,0.0,0.0,0.512,0.107,0.405,1.186850551125,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d052651,Zm00001d052651,0.0,0.0,0.486,0.126,0.36,1.17301892229674,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d012081,Zm00001d012081,0.0,0.0,0.485,0.101,0.384,1.16241154211475,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d002899,Prx47,0.0,0.0,0.67,0.34,0.33,1.15379837019475,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d036234,Zm00001d036234,0.0,0.0,0.591,0.277,0.314,1.1525484891134,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d048903,Zm00001d048903,0.0,0.0,0.922,0.704,0.218,1.14178284202359,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d017288,PIP2,0.0,0.0,0.416,0.088,0.328,1.14029521463241,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d046186,Zm00001d046186,0.0,0.0,0.542,0.157,0.385,1.12858331575709,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d033855,Zm00001d033855,0.0,0.0,0.697,0.343,0.354,1.12481692081664,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d023395,Zm00001d023395,0.0,0.0,0.736,0.536,0.2,1.12412943974625,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d040027,Zm00001d040027,0.0,0.0,0.876,0.689,0.187,1.1193018057519,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d022458,PER4,0.0,0.0,0.361,0.062,0.299,1.10853523486833,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d035702,Zm00001d035702,0.0,0.0,0.792,0.503,0.289,1.10614580750673,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d028917,Zm00001d028917,0.0,0.0,0.537,0.283,0.254,1.08761231852793,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d053010,Zm00001d053010,0.0,0.0,0.833,0.541,0.292,1.08339415129645,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d028230,STP13,0.0,0.0,0.77,0.571,0.199,1.07518206680396,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d031849,PMP,0.0,0.0,0.808,0.502,0.306,1.06947846855307,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d035753,Zm00001d035753,0.0,0.0,0.534,0.252,0.282,1.05364151255793,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d017485,AQP1,0.0,0.0,0.637,0.346,0.291,1.05266576092738,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d030509,SAH7,0.0,0.0,0.762,0.485,0.277,1.02189389377754,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d012957,ATEXP4,0.0,0.0,0.545,0.217,0.328,1.01910405360207,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d012292,Zm00001d012292,0.0,0.0,0.694,0.397,0.297,1.01093262594135,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d034112,Zm00001d034112,0.0,0.0,0.548,0.252,0.296,0.998150338893295,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d033683,PLA2-GAMMA,0.0,0.0,0.451,0.053,0.398,0.990336611404408,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d022569,Zm00001d022569,0.0,0.0,0.649,0.408,0.241,0.984664516867734,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d020636,Zm00001d020636,0.0,0.0,0.823,0.507,0.316,0.982169246916646,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
ZmaLNC022822,ZmaLNC022822,0.0,0.0,0.462,0.166,0.296,0.98036047636459,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d037969,Zm00001d037969,0.0,0.0,0.547,0.147,0.4,0.971174191218086,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d029365,Zm00001d029365,0.0,0.0,0.691,0.352,0.339,0.95595808498432,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d051384,AZI7,0.0,0.0,0.278,0.017,0.261,0.953433822513738,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d008210,GLP5,0.0,0.0,0.63,0.251,0.379,0.953226605839882,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d024587,Zm00001d024587,0.0,0.0,0.51,0.127,0.383,0.951857906969833,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d014282,Zm00001d014282,0.0,0.0,0.623,0.296,0.327,0.942335855299796,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d044533,Zm00001d044533,0.0,0.0,0.531,0.187,0.344,0.939714612336567,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d047089,Zm00001d047089,0.0,0.0,0.397,0.067,0.33,0.923366274129159,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d029899,Zm00001d029899,0.0,0.0,0.709,0.374,0.335,0.918507791092023,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d019560,Zm00001d019560,0.0,0.0,0.36,0.072,0.288,0.916286965816508,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d048099,BGLU43,0.0,0.0,0.501,0.154,0.347,0.914469769744085,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d019563,PIP2F,0.0,0.0,0.802,0.455,0.347,0.914448523248176,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d044445,Zm00001d044445,0.0,0.0,0.743,0.443,0.3,0.911733273554332,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d043175,CYS1,0.0,0.0,0.656,0.396,0.26,0.910266521291173,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d004821,Zm00001d004821,0.0,0.0,0.866,0.633,0.233,0.906052872617401,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d036018,Zm00001d036018,0.0,0.0,0.67,0.407,0.263,0.901856966806549,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d044037,TBL39,0.0,0.0,0.468,0.089,0.379,0.890682645691838,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d023680,Zm00001d023680,0.0,0.0,0.436,0.07,0.366,0.880056695913902,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d031677,Zm00001d031677,0.0,0.0,0.961,0.85,0.111,0.878839464921687,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d035646,Zm00001d035646,0.0,0.0,0.537,0.267,0.27,0.874441051616722,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d027290,Zm00001d027290,0.0,0.0,0.331,0.033,0.298,0.871985677249029,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d004997,Zm00001d004997,0.0,0.0,0.65,0.402,0.248,0.870625251199053,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d005978,ATL56,0.0,0.0,0.589,0.306,0.283,0.864526199129305,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d037485,Zm00001d037485,0.0,0.0,0.734,0.559,0.175,0.863112176138783,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d002065,Zm00001d002065,0.0,0.0,0.722,0.43,0.292,0.862066205146101,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
ZmaLNC016027,ZmaLNC016027,0.0,0.0,0.459,0.178,0.281,0.855163805127658,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d044153,CYP714A2,0.0,0.0,0.652,0.314,0.338,0.85114912936134,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d037275,Zm00001d037275,0.0,0.0,0.726,0.545,0.181,0.851120016661147,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d018966,Zm00001d018966,0.0,0.0,0.666,0.383,0.283,0.847908335798224,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d029628,Zm00001d029628,0.0,0.0,0.629,0.302,0.327,0.844936033886703,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d030363,Zm00001d030363,0.0,0.0,0.577,0.213,0.364,0.836758921822591,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d024772,Zm00001d024772,0.0,0.0,0.713,0.488,0.225,0.831045062388991,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d037410,Zm00001d037410,0.0,0.0,0.365,0.113,0.252,0.820442334583863,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d021935,Zm00001d021935,0.0,0.0,0.419,0.113,0.306,0.818442121394535,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d028721,Zm00001d028721,0.0,0.0,0.552,0.246,0.306,0.816905620529786,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d038181,NPF1.2,0.0,0.0,0.504,0.197,0.307,0.81591162607103,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d007118,Zm00001d007118,0.0,0.0,0.672,0.441,0.231,0.810821761090123,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d038476,EXP2,0.0,0.0,0.733,0.458,0.275,0.804238485202772,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d005253,VAG2,0.0,0.0,0.605,0.325,0.28,0.798215148306471,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d010632,Zm00001d010632,0.0,0.0,0.397,0.073,0.324,0.793662231390128,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d015852,LOX2,0.0,0.0,0.567,0.181,0.386,0.793031546198787,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d031975,Zm00001d031975,0.0,0.0,0.66,0.423,0.237,0.792500705290613,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d003751,Zm00001d003751,0.0,0.0,0.524,0.256,0.268,0.786112762017066,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d037733,Zm00001d037733,0.0,0.0,0.592,0.284,0.308,0.785632359336243,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d037663,Zm00001d037663,0.0,0.0,0.689,0.478,0.211,0.783998006209922,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d021629,TT12,0.0,0.0,0.724,0.403,0.321,0.780915998451653,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d052518,Zm00001d052518,0.0,0.0,0.275,0.035,0.24,0.779294178472411,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d005391,CEP1,0.0,0.0,0.604,0.251,0.353,0.773642691634664,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d029923,Zm00001d029923,0.0,0.0,0.407,0.103,0.304,0.758847709166018,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d002035,AtBFN2,0.0,0.0,0.632,0.29,0.342,0.749181522309709,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d034107,Zm00001d034107,0.0,0.0,0.481,0.176,0.305,0.746859074348292,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d008620,HIPL2,0.0,0.0,0.639,0.395,0.244,0.746477041384812,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d052391,Zm00001d052391,0.0,0.0,0.748,0.453,0.295,0.745267723052435,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
ZmaLNC015099,ZmaLNC015099,0.0,0.0,0.398,0.192,0.206,0.744196587124678,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
Zm00001d037637,Zm00001d037637,0.0,0.0,0.399,0.112,0.287,0.735807411840173,Root cortex,zea_mays->PO:0009005->PO:0025059->PO:0000258,zea_mays,Root,SRP145013
